transactionID,step,type,amount,nameOrig,oldbalanceOrig,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,nameOrigJurisdiction,nameDestJurisdiction,isFraud
2301,36,CASH_OUT,110205.28,C846491842,0,0,C1005294338,5571030.94,5681236.22,UK mainland,UK mainland,0
2302,36,CASH_OUT,201918.74,C1765886670,11233,0,C1005359893,0,296757.84,UK mainland,UK mainland,0
2303,36,CASH_OUT,322269.87,C275052344,19876,0,C1005373489,0,322269.87,UK mainland,UK mainland,0
2304,36,CASH_OUT,143076.34,C570060241,684,0,C1005473459,0,143076.34,UK mainland,UK mainland,0
2305,36,CASH_OUT,98924.51,C360417220,0,0,C1005474028,1353757,1452681.5,UK mainland,UK mainland,0
2306,36,CASH_IN,123046.17,C1815278437,5852471.72,5975517.89,C100555887,3529676.37,3406630.2,UK mainland,UK mainland,0
2307,36,CASH_IN,362289.23,C500680019,2801492.15,3163781.38,C100580432,763848.11,401558.88,UK mainland,UK mainland,0
2308,36,CASH_OUT,126847.8,C1854563996,18353,0,C100581945,0,126847.8,UK mainland,UK mainland,0
2309,36,TRANSFER,462502.87,C50785988,0,0,C100586129,513202.27,975705.15,UK mainland,UK mainland,0
2310,36,CASH_IN,81986.06,C1685565555,11479,93465.06,C100592338,132750.65,50764.59,UK mainland,UK mainland,0
2311,36,CASH_OUT,206964.39,C1525884923,480108,273143.61,C1005984867,0,206964.39,UK mainland,UK mainland,0
2312,36,CASH_OUT,395546.63,C2088623458,69198,0,C1006094903,528715.58,924262.21,UK mainland,UK mainland,0
2313,36,CASH_IN,84505.83,C1857228719,14239253.58,14323759.4,C1006104964,108443.22,23937.39,UK mainland,UK mainland,0
2314,36,CASH_OUT,502761.69,C1630640156,413554,0,C1006106359,6111.34,508873.03,UK mainland,UK mainland,0
2315,36,CASH_IN,25617.47,C1847682640,2885851.22,2911468.69,C1006322944,971060.57,945443.11,UK mainland,UK mainland,0
2316,36,CASH_IN,197747.55,C1538696990,5654724.18,5852471.72,C1006358184,344249.39,146501.85,UK mainland,UK mainland,0
2317,36,CASH_OUT,164018.92,C623401199,0,0,C1006481939,342086.26,506105.19,UK mainland,UK mainland,0
2318,36,TRANSFER,1036648.91,C1494250405,20575,0,C100653730,0,1036648.91,UK mainland,UK mainland,0
2319,36,TRANSFER,600395.85,C1951334093,585,0,C1006573623,111579,1100632.07,UK mainland,UK mainland,0
2320,36,CASH_OUT,388657.22,C633142045,0,0,C1006573623,711974.85,1100632.07,UK mainland,UK mainland,0
2321,36,CASH_OUT,507999.31,C2007560064,137,0,C1006732709,651736.79,1549633.53,UK mainland,UK mainland,0
2322,36,CASH_OUT,389897.43,C688182200,52170,0,C1006732709,1159736.1,1549633.53,UK mainland,UK mainland,0
2323,36,CASH_OUT,300915.08,C786141431,10627,0,C1006732709,350821.71,651736.79,UK mainland,UK mainland,0
2324,36,CASH_OUT,47618.78,C2003613427,5249,0,C1006922154,130926.56,178545.34,UK mainland,UK mainland,0
2325,36,CASH_OUT,288359.84,C620590925,80002,0,C1007135217,387500.28,675860.12,UK mainland,UK mainland,0
2326,36,CASH_IN,13004.4,C30263166,11584,24588.4,C1007211847,35451.66,22447.27,UK mainland,UK mainland,0
2327,36,CASH_OUT,174427.8,C2123201061,7448.9,0,C1007359685,0,174427.8,UK mainland,UK mainland,0
2328,36,CASH_OUT,126782.52,C1538479159,563146,436363.48,C1007458253,0,126782.52,UK mainland,UK mainland,0
2329,36,CASH_OUT,163653.85,C1621220435,0,0,C1007516296,1834274.15,1997928,UK mainland,UK mainland,0
2330,36,CASH_OUT,506902.94,C8735610,195475,0,C1007563181,2645741.08,3152644.02,UK mainland,UK mainland,0
2331,36,CASH_OUT,348132.34,C900872573,0,0,C1007757962,380195.78,1002825.54,UK mainland,UK mainland,0
2332,36,CASH_OUT,354564.56,C870239035,0,0,C1007876221,5056668.31,5411232.87,UK mainland,Fiji,0
2333,36,CASH_IN,16745.51,C2097677818,1910824.11,1927569.62,C1008012372,382629.36,365883.85,UK mainland,Fiji,0
2334,36,CASH_IN,57475.82,C513720721,1643415.47,1700891.29,C1008094690,191330.21,133854.39,UK mainland,UK mainland,0
2335,36,CASH_IN,57227.37,C1789619152,23005982.23,23063209.59,C1008159662,94746.28,37518.92,UK mainland,UK mainland,0
2336,36,CASH_OUT,22559.85,C2012239410,300253,277693.15,C1008205282,125945.39,291644.74,UK mainland,UK mainland,0
2337,36,CASH_OUT,158010.78,C1893903573,14130,0,C1008253989,0,158010.78,UK mainland,UK mainland,0
2338,36,CASH_OUT,24608.62,C1744709609,0,0,C1008476766,538036.97,562645.59,UK mainland,UK mainland,0
2339,36,CASH_IN,14879.22,C626271198,0,14879.22,C1008476766,552916.19,538036.97,UK mainland,UK mainland,0
2340,36,CASH_OUT,223210.37,C737285781,123,0,C1008604312,0,223210.37,UK mainland,Panama,0
2341,36,CASH_OUT,39093.94,C845612375,116043,76949.06,C1008685767,11272,0,UK mainland,Panama,0
2342,36,CASH_OUT,3813.01,C556753596,0,0,C1008739923,38981.69,42794.71,UK mainland,UK mainland,0
2343,36,CASH_IN,213467.57,C625291676,1924916.23,2138383.8,C1008828727,257125.47,43657.9,UK mainland,UK mainland,0
2344,36,CASH_OUT,67137.39,C173254172,0,0,C1008927906,2000727.06,2067864.45,UK mainland,UK mainland,0
2345,36,CASH_OUT,122682.13,C480470610,0,0,C1008927906,2067864.45,2190546.58,UK mainland,UK mainland,0
2346,36,CASH_IN,20087.17,C847672840,774763.98,794851.15,C1008976301,984049.87,1225037.58,UK mainland,UK mainland,0
2347,36,TRANSFER,717211.42,C2046945662,0,0,C1009048934,1110295.97,1800101.99,UK mainland,USA,0
2348,36,CASH_OUT,490880.65,C921339670,105549,0,C1009128636,1317991.74,1808872.4,UK mainland,USA,0
2349,36,DEBIT,151.44,C1572017577,14457.7,14306.26,C1009459055,378204.02,378355.46,UK mainland,USA,0
2350,36,CASH_OUT,244915.64,C437318363,0,0,C1009459055,378355.46,623271.1,UK mainland,USA,0
2351,36,CASH_OUT,227131.62,C1517199883,0,0,C1009564356,742653.72,969785.34,UK mainland,USA,0
2352,36,CASH_OUT,469218.86,C1990255036,10244,0,C1009673787,0,469218.86,UK mainland,USA,0
2353,36,CASH_OUT,29965.03,C2062245863,0,0,C1009808086,333286.72,363251.75,UK mainland,USA,0
2354,36,CASH_OUT,10262.55,C907049733,0,0,C1009982753,53226.61,63489.16,UK mainland,USA,0
2355,36,CASH_OUT,22060.09,C787213772,0,0,C100998477,249497.19,271557.28,UK mainland,USA,0
2356,36,TRANSFER,345659.23,C358729983,94596,0,C1010002968,152725.1,498384.33,UK mainland,USA,0
2357,36,TRANSFER,28757.41,C2092102243,588167,559409.59,C1010180646,1852093.12,2163075.59,UK mainland,USA,0
2358,36,TRANSFER,113338.99,C226697568,113338.99,0,C1045024523,0,0,UK mainland,BVI,1
2359,36,CASH_OUT,103056,C1859440956,103056,0,C1389963224,444182.13,547238.13,UK mainland,BVI,1
2360,36,CASH_OUT,819503.92,C510717698,819503.92,0,C1469248112,255585.23,1470226.48,UK mainland,BVI,1
2361,36,TRANSFER,326884.31,C237051726,326884.31,0,C1684081981,0,0,UK mainland,BVI,1
2362,36,TRANSFER,819503.92,C2020161235,819503.92,0,C1827219533,0,0,UK mainland,Panama,1
2363,36,TRANSFER,1684039.12,C397247453,1684039.12,0,C227472046,0,0,UK mainland,Panama,1
2364,36,CASH_OUT,636,C1789723757,636,0,C236701409,0,636,UK mainland,Panama,1
2365,36,CASH_OUT,2352524.18,C914179351,2352524.18,0,C413966770,1227902.12,3580426.31,UK mainland,Panama,1
2366,36,CASH_OUT,32382.96,C1507237385,32382.96,0,C53062849,0,32382.96,UK mainland,Anguilla,1
2367,36,TRANSFER,636,C1819371332,636,0,C59681246,0,0,UK mainland,T&T,1
2368,36,TRANSFER,2352524.18,C1498028072,2352524.18,0,C70360442,0,0,UK mainland,T&T,1
2369,36,TRANSFER,103056,C383698470,103056,0,C761769299,0,0,UK mainland,T&T,1
2370,36,CASH_OUT,1684039.12,C168686866,1684039.12,0,C803116137,32961658.25,34645697.37,UK mainland,T&T,1
2371,36,CASH_OUT,234377.29,C1737133410,0,0,C877378703,34937.86,269315.15,UK mainland,T&T,1
2372,36,CASH_OUT,113338.99,C371645181,113338.99,0,C895376277,3290608.15,3403947.14,UK mainland,T&T,1
2373,37,CASH_IN,401764.65,C1815021316,314062,715826.65,C1000030947,0,0,UK mainland,EU,0
2374,37,TRANSFER,279557.12,C97679012,3622,0,C1000244012,0,279557.12,UK mainland,EU,0
2375,37,CASH_OUT,157446.94,C1958723442,0,0,C1000389324,726990.27,884437.21,UK mainland,EU,0
2376,37,CASH_OUT,389498.4,C482188545,226520,0,C1000574865,1128661.25,1518159.65,UK mainland,EU,0
2377,37,CASH_OUT,112800.74,C1768258624,0,0,C1000630508,1123928.38,1236729.13,UK mainland,EU,0
2378,37,CASH_OUT,119278.76,C413851261,0,0,C1000726834,211487.98,162984.29,UK mainland,EU,0
2379,37,CASH_OUT,182618.41,C1957613689,12317,0,C10007424,950859,1256301.34,UK mainland,EU,0
2380,37,CASH_OUT,188763.02,C1840788134,118,0,C1000761851,0,188763.02,UK mainland,EU,0
2381,37,CASH_OUT,47682.67,C1616080477,0,0,C100079527,142290.8,189973.47,UK mainland,EU,0
2382,37,CASH_OUT,143660.73,C813094927,0,0,C1000817889,242586.3,386247.03,UK mainland,EU,0
2383,37,CASH_OUT,288893.82,C38575747,11307,0,C1000841133,845448.42,1134342.23,UK mainland,EU,0
2384,37,CASH_IN,84441.15,C432158331,108527.35,192968.5,C1000841133,929889.57,1134342.23,UK mainland,EU,0
2385,37,CASH_OUT,273177.81,C1401880343,0,0,C1000909769,1488917.77,1742036.15,UK mainland,EU,0
2386,37,TRANSFER,310776.6,C1494165733,0,0,C1001120910,360057.55,670834.15,UK mainland,EU,0
2387,37,CASH_IN,133140.52,C1653339419,1273067.17,1406207.69,C100116883,1941685.17,1808544.65,UK mainland,EU,0
2388,37,CASH_OUT,512395.33,C739124481,0,0,C1001170585,816318.49,1328713.82,UK mainland,EU,0
2389,37,CASH_OUT,66029.5,C423131386,0,0,C1001309617,1956695.4,2022724.89,UK mainland,EU,0
2390,37,CASH_OUT,296792.75,C1951018386,180,0,C1001353581,53639.07,350431.83,UK mainland,EU,0
2391,37,CASH_IN,119295.3,C538115797,30939,150234.3,C1001428134,0,0,UK mainland,EU,0
2392,37,CASH_IN,257758.31,C1918873954,10098326.52,10356084.84,C1001569598,667810.76,410052.45,UK mainland,EU,0
2393,37,CASH_IN,162191.38,C287419665,15,162206.38,C1001619347,967254.51,805063.13,UK mainland,EU,0
2394,37,CASH_IN,87393.68,C658003784,1311073.93,1398467.61,C1002002601,15827281.76,15739888.08,UK mainland,EU,0
2395,37,CASH_OUT,292697.08,C1612149085,103180,0,C1002076512,0,292697.08,UK mainland,EU,0
2396,37,CASH_IN,390797.86,C649982293,8998374.53,9389172.39,C1002335651,2762687.29,2371889.44,UK mainland,EU,0
2397,37,TRANSFER,222965.2,C946748765,0,0,C1002345753,1806554.05,2029519.24,UK mainland,EU,0
2398,37,CASH_OUT,127144.21,C702983487,213489,86344.79,C1002457387,539151.43,666295.64,UK mainland,EU,0
2399,37,CASH_IN,185222.56,C1437937397,5052631.35,5237853.91,C1002545847,4492067.5,4306844.93,UK mainland,EU,0
2400,37,CASH_IN,172063.84,C1791519347,1702906.25,1874970.09,C1002647510,243137.45,0,UK mainland,EU,0
2401,37,CASH_IN,369388.53,C23921414,50406,419794.53,C100287876,0,0,UK mainland,EU,0
2402,37,TRANSFER,1944.73,C1923032220,0,0,C1002973579,406528.32,408473.06,UK mainland,EU,0
2403,37,CASH_OUT,133815.96,C1540523817,391783.45,257967.48,C1003142967,1009491.23,1465612.57,UK mainland,EU,0
2404,37,CASH_OUT,236210.86,C1857879946,55623,0,C1003144549,1130712.72,914609.24,UK mainland,UK mainland,0
2405,37,CASH_OUT,257962.45,C2023883656,10094,0,C1003280328,219142.89,477105.33,UK mainland,UK mainland,0
2406,37,TRANSFER,841935.88,C1638714887,52694,0,C100328418,350985.66,1192921.54,UK mainland,UK mainland,0
2407,37,CASH_OUT,59139.5,C1759766532,0,0,C1003404574,351099.8,410239.3,UK mainland,UK mainland,0
2408,37,CASH_OUT,174331.56,C52809959,0,0,C1003404574,410239.3,994810.25,UK mainland,UK mainland,0
2409,37,TRANSFER,800419.3,C1671075506,51330,0,C1003528765,0,800419.3,UK mainland,BVI,0
2410,37,CASH_OUT,184774.07,C939211122,0,0,C1003528765,800419.3,1230414,UK mainland,BVI,0
2411,37,CASH_IN,286981.54,C1455574539,52043,339024.54,C1003656636,0,0,UK mainland,UK mainland,0
2412,37,CASH_OUT,208148.48,C1473471249,217030.4,8881.92,C100382342,1002342.59,1210491.07,UK mainland,UK mainland,0
2413,37,CASH_IN,194488.64,C310661571,20414628.71,20609117.35,C1003839350,242287.51,47798.86,UK mainland,UK mainland,0
2414,37,CASH_OUT,116049.75,C1984245562,0,0,C1003871463,1395607.17,1511656.92,UK mainland,UK mainland,0
2415,37,CASH_IN,587243.9,C1829822648,128,587371.9,C1003978012,50658.93,0,UK mainland,UK mainland,0
2416,37,CASH_OUT,249858.41,C635956536,87972.35,0,C1004116292,1906608.28,2044558.02,UK mainland,UK mainland,0
2417,37,TRANSFER,722599.23,C958631339,176,0,C1004116292,2044558.02,2767157.24,UK mainland,UK mainland,0
2418,37,CASH_IN,223665.97,C223976597,34382,258047.97,C1004146978,0,0,UK mainland,UK mainland,0
2419,37,TRANSFER,1285120.32,C1437663898,76816,0,C1004302587,285745.22,1570865.54,UK mainland,UK mainland,0
2420,37,CASH_OUT,253506.97,C3213233,0,0,C1004330633,3388848.89,3642355.86,UK mainland,UK mainland,0
2421,37,CASH_OUT,184442.56,C51085201,0,0,C1004513120,3588148.76,3772591.32,UK mainland,UK mainland,0
2422,37,CASH_OUT,7765.13,C159958272,24884,17118.87,C1004650706,961837.01,969602.15,UK mainland,UK mainland,0
2423,37,CASH_OUT,374197.49,C1965514738,0,0,C1004729466,1376746.4,1845185.05,UK mainland,UK mainland,0
2424,37,CASH_OUT,94241.16,C491018803,89423.68,0,C1004729466,1750943.89,1845185.05,UK mainland,UK mainland,0
2425,37,CASH_IN,239211.63,C637686958,6553333.81,6792545.43,C1004729466,1615958.02,1376746.4,UK mainland,UK mainland,0
2426,37,CASH_OUT,161666.9,C811806633,0,0,C1004823375,2830077.76,2991744.66,UK mainland,UK mainland,0
2427,37,CASH_OUT,81730.83,C1990063651,8090,0,C1004962268,2316398.92,2398129.75,UK mainland,UK mainland,0
2428,37,CASH_OUT,128184.58,C1940652176,0,0,C1005190977,731506.76,859691.34,UK mainland,UK mainland,0
2429,37,TRANSFER,501204.43,C1869099189,0,0,C1005261002,7931618.93,8432823.36,UK mainland,UK mainland,0
2430,37,CASH_OUT,94839.11,C1939083243,3609,0,C1005359893,201918.74,296757.84,UK mainland,UK mainland,0
2431,37,CASH_IN,592153.34,C311962717,369,592522.34,C1005443405,46512.74,0,UK mainland,UK mainland,0
2432,37,CASH_IN,55449.36,C1754312194,4631541.6,4686990.96,C1005460442,170695,115245.64,UK mainland,UK mainland,0
2433,37,TRANSFER,550940.81,C731191,0,0,C100555887,3406630.2,3957571.01,UK mainland,UK mainland,0
2434,37,TRANSFER,91274.29,C399780532,0,0,C1005641337,7064650.49,7155924.78,UK mainland,UK mainland,0
2435,37,CASH_IN,219553.35,C690059587,105530,325083.35,C1005779674,0,0,UK mainland,UK mainland,0
2436,37,CASH_OUT,136036.3,C96090117,0,0,C1005806543,156150.48,571217.08,UK mainland,UK mainland,0
2437,37,CASH_IN,62934.42,C1588911675,6965564.4,7028498.82,C1005856130,511402.42,448468.01,UK mainland,UK mainland,0
2438,37,CASH_OUT,49653.79,C1630914398,406,0,C1005928818,7893937.09,7943590.88,UK mainland,UK mainland,0
2439,37,CASH_IN,92477.62,C1891876469,5873162.76,5965640.38,C1005984867,206964.39,137915.02,UK mainland,UK mainland,0
2440,37,CASH_OUT,93584.83,C463823635,0,0,C1005984867,114486.78,137915.02,UK mainland,UK mainland,0
2441,37,CASH_IN,114257.79,C1614918839,657,114914.79,C1005998669,78858,0,UK mainland,UK mainland,0
2442,37,CASH_OUT,392109.18,C577033596,0,0,C1006106126,1284223.05,1676332.23,UK mainland,UK mainland,0
2443,37,CASH_IN,191173.83,C884624848,1009858.42,1201032.25,C1006106359,508873.03,317699.2,UK mainland,UK mainland,0
2444,37,CASH_OUT,105150.89,C710327359,0,0,C1006322944,945443.11,1050593.99,UK mainland,UK mainland,0
2445,37,CASH_OUT,178162.87,C1855422580,42252,0,C1006419518,1895726.54,2073889.41,UK mainland,UK mainland,0
2446,37,CASH_IN,207014.86,C4069322,6276700.86,6483715.72,C1006419518,2073889.41,2082631.13,UK mainland,UK mainland,0
2447,37,CASH_OUT,413307.02,C146539011,404,0,C1006463840,1640696.73,2054003.75,UK mainland,UK mainland,0
2448,37,CASH_OUT,74318.7,C321586566,90818,16499.3,C1006501329,1947332.47,2021651.16,UK mainland,UK mainland,0
2449,37,CASH_OUT,379103.08,C2031189814,11026,0,C100653730,1036648.91,967714.19,UK mainland,UK mainland,0
2450,37,CASH_OUT,7968.29,C908856673,163,0,C1006605786,1994815.81,2002784.11,UK mainland,UK mainland,0
2451,37,CASH_OUT,98431.7,C1740931762,170,0,C1006736015,54028.1,152459.8,UK mainland,UK mainland,0
2452,37,CASH_OUT,210884.9,C1492556718,0,0,C100699421,313888.97,524773.86,UK mainland,UK mainland,0
2453,37,CASH_IN,423628.46,C2145870980,3636827.78,4060456.24,C1007112847,729175.02,305546.57,UK mainland,UK mainland,0
2454,37,CASH_IN,7399.51,C1500083022,776687.84,784087.35,C1007286597,1453807.25,1446407.74,UK mainland,UK mainland,0
2455,37,CASH_OUT,284953.44,C765838558,0,0,C1007348267,317229.09,602182.54,UK mainland,UK mainland,0
2456,37,CASH_IN,139528.26,C626013114,2811248.59,2950776.85,C1007470211,634049.56,494521.3,UK mainland,UK mainland,0
2457,37,CASH_IN,46566.99,C905045551,4721619.22,4768186.2,C1007531595,260811.23,214244.24,UK mainland,UK mainland,0
2458,37,CASH_OUT,485228.23,C2042995686,30979,0,C1007661780,67478.53,941541.6,UK mainland,UK mainland,0
2459,37,CASH_OUT,49539.52,C951437858,5037,0,C1007676744,48052.81,97592.33,UK mainland,UK mainland,0
2460,37,CASH_OUT,105789.18,C2039987833,102355,0,C100775108,61184.81,166973.98,UK mainland,UK mainland,0
2461,37,CASH_IN,241417.47,C989954833,3549464.66,3790882.14,C1007856398,617542.03,376124.56,UK mainland,UK mainland,0
2462,37,CASH_OUT,80794.72,C813974733,0,0,C1008094690,133854.39,214649.1,UK mainland,UK mainland,0
2463,37,CASH_OUT,120995.61,C2076441303,0,0,C1008116068,300757.31,421752.92,UK mainland,UK mainland,0
2464,37,CASH_IN,34824.86,C1424735874,9975,44799.86,C100836936,4418956.46,4384131.6,UK mainland,UK mainland,0
2465,37,CASH_OUT,945.38,C1784516907,0,0,C1008382913,1068721.81,1069667.19,UK mainland,UK mainland,0
2466,37,TRANSFER,1640675.87,C309204628,10196,0,C1008463538,722584.29,2363260.16,UK mainland,UK mainland,0
2467,37,CASH_OUT,196176.7,C433521459,194314.98,0,C1008463538,526407.59,722584.29,UK mainland,UK mainland,0
2468,37,TRANSFER,433667.5,C306915347,143,0,C1008476766,562645.59,996313.09,UK mainland,UK mainland,0
2469,37,CASH_OUT,65536.86,C366482885,24996,0,C1008477789,19807.55,85344.41,UK mainland,UK mainland,0
2470,37,CASH_OUT,261074.88,C819287451,138549,0,C1008976301,963962.7,1225037.58,UK mainland,UK mainland,0
2471,37,CASH_IN,27405.4,C1878645424,2851820.85,2879226.25,C1009048934,1827507.39,1800101.99,UK mainland,USA,0
2472,37,CASH_OUT,320797.57,C323047241,378598,57800.43,C1009157340,20989.58,341787.14,UK mainland,USA,0
2473,37,CASH_OUT,310841.76,C1597372363,0,0,C1009195400,1744553.06,2055394.82,UK mainland,USA,0
2474,37,CASH_OUT,101073.47,C557129191,61245,0,C1009335557,13377.7,114451.17,UK mainland,USA,0
2475,37,CASH_IN,245492.31,C374412097,12493430.88,12738923.19,C1009406898,424638.61,179146.31,UK mainland,USA,0
2476,37,CASH_IN,25394.42,C702978001,1217852.45,1243246.87,C1009424082,789159.6,763765.18,UK mainland,USA,0
2477,37,TRANSFER,687958.8,C2123475778,0,0,C1009631303,1692544.16,2380502.97,UK mainland,USA,0
2478,37,CASH_OUT,89471.86,C503036542,279955,190483.14,C100970794,22531,112002.86,UK mainland,USA,0
2479,37,CASH_OUT,159011.61,C796638346,0,0,C1009789034,414389.98,573401.59,UK mainland,USA,0
2480,37,CASH_OUT,117996.76,C565128780,40468,0,C1009849031,18639.97,136636.73,UK mainland,USA,0
2481,37,CASH_OUT,443113.14,C412317765,11152,0,C1009893576,1794071.69,2237184.83,UK mainland,USA,0
2482,37,CASH_IN,60667.32,C1687423147,1668,62335.32,C1009900007,0,0,UK mainland,USA,0
2483,37,CASH_IN,287582.95,C2118983810,30425,318007.95,C1009901500,52557.21,0,UK mainland,USA,0
2484,37,CASH_OUT,124548.6,C795214513,41563,0,C1010002968,498384.33,622932.93,UK mainland,USA,0
2485,37,CASH_OUT,119306.49,C1535254332,0,0,C1010180646,1880850.52,2163075.59,UK mainland,USA,0
2486,37,TRANSFER,180967.56,C1482673200,180967.56,0,C1127207923,0,0,UK mainland,BVI,1
2487,37,TRANSFER,503793.25,C140477383,503793.25,0,C1169138113,0,95709.62,UK mainland,BVI,1
2488,37,CASH_OUT,128133,C921148283,128133,0,C129500962,160395.62,288528.62,UK mainland,BVI,1
2489,37,TRANSFER,5979556.06,C899260948,5979556.06,0,C1414206737,0,0,UK mainland,BVI,1
2490,37,CASH_OUT,1842,C323132484,1842,0,C1737682079,0,1842,UK mainland,BVI,1
2491,37,TRANSFER,93083.27,C1904979167,93083.27,0,C2067685892,0,0,UK mainland,Panama,1
2492,37,CASH_OUT,93083.27,C517122648,93083.27,0,C839403720,2466124.85,2559208.13,UK mainland,T&T,1
2493,38,CASH_IN,17278.03,C802522578,457984,475262.03,C1000015936,192308.94,175030.91,UK mainland,EU,0
2494,38,CASH_IN,46930.5,C1828118965,13053,59983.5,C1000113023,2083,0,UK mainland,EU,0
2495,38,CASH_IN,79921.91,C2110431506,3867645.34,3947567.25,C1000469870,3115984.84,3036062.93,UK mainland,EU,0
2496,38,CASH_OUT,159751.31,C2138730176,0,0,C1000610515,1780962.91,1940714.22,UK mainland,EU,0
2497,38,TRANSFER,363783.77,C422169333,0,0,C1000630508,1236729.13,1600512.9,UK mainland,EU,0
2498,38,TRANSFER,733177.81,C34265027,249857,0,C1000641305,0,733177.81,UK mainland,EU,0
2499,38,CASH_IN,167782.45,C348435842,1403985.55,1571768,C1000726834,330766.74,162984.29,UK mainland,EU,0
2500,38,TRANSFER,122823.93,C604056229,0,0,C10007424,1133477.41,1256301.34,UK mainland,EU,0
2501,38,CASH_OUT,412310.9,C2020697333,0,0,C1000841133,1134342.23,1546653.13,UK mainland,EU,0
2502,38,CASH_IN,35077.23,C1510398720,4486013.89,4521091.12,C1000891572,421091.7,386014.47,UK mainland,EU,0
2503,38,CASH_IN,12277.55,C211648471,25761790.9,25774068.44,C1000910565,1976932.84,2101657.16,UK mainland,EU,0
2504,38,CASH_IN,59090.59,C352625454,8257256.06,8316346.65,C1000966905,481447.86,422357.27,UK mainland,EU,0
